Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
txt_files/training#844500879709523970_0.conllu	1	16	16.0	8.2	6.25	6.25	12.5	0	0	6.25	0	25.0	0	0	25.0	6.25	0	0	12.5	0	0.8666666666666667	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	4.0	8.0	10.0	2.2857142857142856	10	0	0	0	0	0	0	0.0	100.0	100.0	0.0	6.25	0	0	12.5	6.25	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	0	0	12.5	0	6.25	12.5	6.25	0	0	12.5	6.25	0	0	6.25	6.25	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#521940358746628096_0.conllu	1	24	24.0	6.052631578947368	0	12.5	4.166666666666667	4.166666666666667	0	12.5	0	12.5	0	8.333333333333334	16.666666666666668	20.833333333333332	0	0	8.333333333333334	0	0.5263157894736842	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	12.0	15.0	3.5	15	1.0	2	100.0	0	0	0	50.0	50.0	100.0	0.0	0	0	0	4.166666666666667	0	4.166666666666667	4.166666666666667	0	12.5	0	0	0	8.333333333333334	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	4.166666666666667	0	0	8.333333333333334	4.166666666666667	0	0	20.833333333333332	4.166666666666667	0	4.166666666666667	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#832117926496989184_0.conllu	1	24	24.0	5.173913043478261	0	25.0	0	4.166666666666667	0	20.833333333333332	0	16.666666666666668	4.166666666666667	0	16.666666666666668	4.166666666666667	0	4.166666666666667	4.166666666666667	0	0.391304347826087	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	24.0	16.0	2.909090909090909	16	1.0	4	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	4.166666666666667	0	25.0	0	0	0	0	0	0	20.833333333333332	0	0	0	0	0	0	0	0	0	0	4.166666666666667	0	0	20.833333333333332	4.166666666666667	0	4.166666666666667	0	8.333333333333334	0	0	4.166666666666667	4.166666666666667	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#507147774656536577_1.conllu	2	9	4.5	7.875	0	11.11111111111111	11.11111111111111	0	0	11.11111111111111	0	22.22222222222222	0	0	22.22222222222222	11.11111111111111	0	11.11111111111111	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	2.0	1.5	3	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	11.11111111111111	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/training#816878737799188480_0.conllu	2	25	12.5	4.6	4.0	24.0	8.0	4.0	0	20.0	0	28.0	0	4.0	0	0	0	0	8.0	0	0.48	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.5	100.0	2.0	0	50.0	0	50.0	0	0	0	4.5	8.333333333333334	7.5	2.5652173913043477	12	1.5	2	50.0	50.0	0	0	0.0	100.0	0	0	4.0	0	0	8.0	4.0	0	0	0	20.0	0	0	0	0	4.0	0	20.0	0	0	0	0	4.0	0	0	0	0	0	0	0	4.0	12.0	0	0	0	4.0	8.0	0	0	0	8.0	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#514405068209418240_1.conllu	2	27	13.5	4.75	7.407407407407407	11.11111111111111	3.7037037037037037	7.407407407407407	3.7037037037037037	22.22222222222222	0	14.814814814814815	0	7.407407407407407	3.7037037037037037	11.11111111111111	3.7037037037037037	0	3.7037037037037037	0	0.375	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	50.0	2.0	0	0	100.0	0	0	0	0	3.5	13.5	5.0	2.272727272727273	8	1.0	2	100.0	0	0	0	0	0	50.0	50.0	0	0	3.7037037037037037	0	7.407407407407407	0	3.7037037037037037	0	11.11111111111111	3.7037037037037037	0	0	3.7037037037037037	3.7037037037037037	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	7.407407407407407	7.407407407407407	3.7037037037037037	3.7037037037037037	0	0	0	0	0	11.11111111111111	7.407407407407407	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#132054641390264320_0.conllu	2	25	12.5	4.666666666666667	0	28.0	0	0	0	12.0	0	12.0	0	8.0	20.0	4.0	0	0	16.0	0	0.5	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	50.0	0	25.0	25.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.25	0	50.0	0	25.0	25.0	0	0	3.5	6.25	6.5	2.1363636363636362	10	1.0	2	100.0	0	0	0	50.0	50.0	0.0	100.0	4.0	0	0	0	0	0	0	0	24.0	0	0	0	0	0	0	12.0	0	0	0	0	0	0	0	0	0	0	4.0	0	4.0	8.0	4.0	0	0	8.0	12.0	4.0	0	4.0	8.0	0	4.0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#158228453974482945_1.conllu	1	14	14.0	4.153846153846154	7.142857142857143	21.428571428571427	0	0	0	14.285714285714286	0	28.571428571428573	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0.5384615384615384	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	2.0	14.0	9.0	2.4166666666666665	9	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	7.142857142857143	0	0	0	21.428571428571427	0	0	0	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	21.428571428571427	0	0	7.142857142857143	7.142857142857143	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/test#122986360226320384_1.conllu	3	14	4.666666666666667	5.0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	21.428571428571427	7.142857142857143	0	0	28.571428571428573	0	0	21.428571428571427	0	0.7	0	0	0	100.0	50.0	0	50.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	0.6666666666666666	33.333333333333336	66.66666666666667	0	0	0	0	0	1.6666666666666667	4.666666666666667	1.6666666666666667	1.7142857142857142	3	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	14.285714285714286	0	0	0	28.571428571428573	21.428571428571427	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#133637039190061056_0.conllu	2	16	8.0	5.0	0	12.5	6.25	0	0	12.5	0	12.5	0	0	25.0	18.75	0	0	12.5	0	0.6923076923076923	0	0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	50.0	0	50.0	0	0	0	2.0	8.0	3.5	1.8181818181818181	4	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	6.25	0	0	0	0	12.5	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	6.25	0	0	6.25	12.5	0	0	0	12.5	0	0	18.75	12.5	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#824576404524191745_0.conllu	3	21	7.0	6.111111111111111	0	9.523809523809524	0	0	0	23.80952380952381	0	23.80952380952381	4.761904761904762	0	19.047619047619047	14.285714285714286	0	0	4.761904761904762	0	0.5555555555555556	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	33.333333333333336	3.0	0	0	0	100.0	0	0	0	2.0	21.0	4.333333333333333	2.1333333333333333	6	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	9.523809523809524	0	0	4.761904761904762	0	0	0	23.80952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	4.761904761904762	0	4.761904761904762	4.761904761904762	4.761904761904762	0	0	14.285714285714286	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#567930604446044160_1.conllu	3	23	7.666666666666667	5.476190476190476	4.3478260869565215	8.695652173913043	4.3478260869565215	0	4.3478260869565215	13.043478260869565	0	13.043478260869565	4.3478260869565215	4.3478260869565215	13.043478260869565	8.695652173913043	4.3478260869565215	4.3478260869565215	13.043478260869565	0	0.5238095238095238	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	50.0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	66.66666666666667	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	2.0	7.666666666666667	2.3333333333333335	1.9444444444444444	4	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	4.3478260869565215	4.3478260869565215	0	0	0	8.695652173913043	4.3478260869565215	4.3478260869565215	0	0	0	0	8.695652173913043	0	4.3478260869565215	0	0	4.3478260869565215	0	0	0	0	0	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	8.695652173913043	4.3478260869565215	0	0	8.695652173913043	13.043478260869565	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#139186822424182784_1.conllu	2	19	9.5	5.157894736842105	10.526315789473685	10.526315789473685	0	0	5.2631578947368425	21.05263157894737	0	15.789473684210526	0	0	36.8421052631579	0	0	0	0	0	0.631578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.5	0	2.0	1.7647058823529411	4	2.0	1	0	100.0	0	0	0	0	0	0	0	0	0	0	10.526315789473685	0	0	0	10.526315789473685	5.2631578947368425	0	0	10.526315789473685	0	0	21.05263157894737	0	0	0	0	0	0	0	0	0	0	10.526315789473685	0	0	21.05263157894737	0	0	0	0	0	0	0	0	10.526315789473685	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/training#805731158701068288_0.conllu	2	26	13.0	5.476190476190476	7.6923076923076925	11.538461538461538	3.8461538461538463	3.8461538461538463	7.6923076923076925	7.6923076923076925	0	26.923076923076923	0	3.8461538461538463	7.6923076923076925	19.23076923076923	0	0	0	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0.5	50.0	0	0	0	0	0	0	0	0	3.0	26.0	9.5	3.1578947368421053	18	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	0	0	0	15.384615384615385	7.6923076923076925	0	0	11.538461538461538	3.8461538461538463	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	0	11.538461538461538	3.8461538461538463	0	0	0	0	0	0	19.23076923076923	7.6923076923076925	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#193080850911477760_0.conllu	1	23	23.0	4.9	8.695652173913043	13.043478260869565	13.043478260869565	0	0	8.695652173913043	0	13.043478260869565	4.3478260869565215	4.3478260869565215	13.043478260869565	13.043478260869565	0	0	8.695652173913043	0	0.65	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	3.0	11.5	11.0	2.5789473684210527	11	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	13.043478260869565	8.695652173913043	0	0	0	13.043478260869565	0	0	0	8.695652173913043	0	0	8.695652173913043	0	0	0	0	0	0	0	0	0	0	4.3478260869565215	0	0	0	8.695652173913043	0	4.3478260869565215	0	13.043478260869565	0	0	13.043478260869565	4.3478260869565215	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#507091579228930048_0.conllu	2	12	6.0	9.727272727272727	0	8.333333333333334	0	8.333333333333334	0	16.666666666666668	0	16.666666666666668	0	8.333333333333334	16.666666666666668	8.333333333333334	0	0	16.666666666666668	0	0.5454545454545454	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	100.0	100.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	50.0	1.0	50.0	0	50.0	0	0	0	0	2.0	6.0	3.0	1.7777777777777777	5	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	0	0	8.333333333333334	16.666666666666668	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#140038564451852288_0.conllu	1	17	17.0	6.375	0	29.41176470588235	0	0	5.882352941176471	5.882352941176471	0	29.41176470588235	0	0	23.529411764705884	5.882352941176471	0	0	0	0	0.5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	9.0	2.2	9	2.0	3	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.41176470588235	5.882352941176471	0	0	5.882352941176471	0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	0	11.764705882352942	0	0	29.41176470588235	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/test#530082334167822337_0.conllu	1	14	14.0	8.461538461538462	7.142857142857143	14.285714285714286	0	0	7.142857142857143	7.142857142857143	0	28.571428571428573	0	0	21.428571428571427	7.142857142857143	0	0	7.142857142857143	0	0.6923076923076923	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	2.0	0	0	100.0	0	0	0	0	4.0	14.0	7.0	2.0	7	0	0	0	0	0	0	0	0	100.0	0.0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	14.285714285714286	7.142857142857143	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#477431792732237824_1.conllu	3	21	7.0	5.705882352941177	9.523809523809524	14.285714285714286	0	4.761904761904762	0	9.523809523809524	0	19.047619047619047	4.761904761904762	0	9.523809523809524	19.047619047619047	0	0	9.523809523809524	0	0.5882352941176471	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0.6666666666666666	66.66666666666667	2.0	0	0	100.0	0	0	0	0	2.3333333333333335	10.5	3.0	1.7857142857142858	5	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	9.523809523809524	0	0	4.761904761904762	14.285714285714286	0	0	0	0	0	0	9.523809523809524	0	0	0	0	0	0	0	0	0	0	0	0	0	9.523809523809524	4.761904761904762	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	19.047619047619047	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/test#619938348656947200_0.conllu	1	5	5.0	4.8	0	0	40.0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	0	0.6	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	1.0	5.0	3.0	1.75	3	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	40.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	20.0	0	20.0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#520282533830078464_0.conllu	2	21	10.5	5.777777777777778	4.761904761904762	19.047619047619047	4.761904761904762	0	4.761904761904762	4.761904761904762	0	33.333333333333336	0	4.761904761904762	9.523809523809524	14.285714285714286	0	0	0	0	0.6111111111111112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	4.0	1.8125	6	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0	0	0.0	100.0	0	0	0	0	4.761904761904762	0	0	0	19.047619047619047	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	0	0	0	0	0	0	0	0	0	0	4.761904761904762	0	0	23.80952380952381	4.761904761904762	0	0	0	0	0	0	14.285714285714286	9.523809523809524	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/training#530811489264091136_1.conllu	2	16	8.0	4.363636363636363	12.5	12.5	0	0	0	12.5	0	31.25	0	0	0	31.25	0	0	0	0	0.6363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	4.5	2.0	6	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	6.25	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	31.25	12.5	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/test#19582039745_1.conllu	5	24	4.8	5.928571428571429	12.5	4.166666666666667	8.333333333333334	4.166666666666667	0	4.166666666666667	0	12.5	0	0	8.333333333333334	41.666666666666664	0	0	4.166666666666667	0	0.7857142857142857	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0.4	40.0	1.0	0	100.0	0	0	0	0	0	1.2	12.0	1.6	1.4444444444444444	3	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	4.166666666666667	0	0	0	4.166666666666667	0	0	0	0	4.166666666666667	0	4.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	4.166666666666667	0	0	0	0	0	0	41.666666666666664	20.833333333333332	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#792479514391707649_0.conllu	1	12	12.0	6.083333333333333	0	16.666666666666668	0	0	0	33.333333333333336	0	8.333333333333334	0	0	33.333333333333336	0	0	0	8.333333333333334	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	2.0	0	0	100.0	0	0	0	0	5.0	12.0	3.0	1.5454545454545454	3	1.0	1	100.0	0	0	0	0.0	100.0	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	25.0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#554315639410929664_1.conllu	1	24	24.0	5.130434782608695	16.666666666666668	12.5	4.166666666666667	0	4.166666666666667	25.0	0	12.5	0	4.166666666666667	0	4.166666666666667	0	0	16.666666666666668	0	0.5217391304347826	0	0	0	100.0	50.0	0	50.0	0	50.0	0	50.0	0	0	0	50.0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	2.0	0	0	100.0	0	0	0	0	7.0	6.0	10.0	2.9545454545454546	10	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	0	4.166666666666667	12.5	0	0	0	8.333333333333334	4.166666666666667	4.166666666666667	0	8.333333333333334	0	0	16.666666666666668	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	4.166666666666667	0	4.166666666666667	0	0	8.333333333333334	4.166666666666667	0	0	4.166666666666667	4.166666666666667	0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#531752278152462336_1.conllu	2	12	6.0	6.545454545454546	8.333333333333334	8.333333333333334	8.333333333333334	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	8.333333333333334	8.333333333333334	0	16.666666666666668	0	0.6363636363636364	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	1.5	50.0	0	0	50.0	0	0	0	1.5	6.0	3.0	2.5555555555555554	6	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	16.666666666666668	0	0	0	0	0	0	8.333333333333334	16.666666666666668	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#516314405844561920_0.conllu	2	24	12.0	4.826086956521739	8.333333333333334	20.833333333333332	4.166666666666667	0	4.166666666666667	4.166666666666667	0	20.833333333333332	8.333333333333334	4.166666666666667	4.166666666666667	4.166666666666667	4.166666666666667	0	12.5	0	0.5217391304347826	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	50.0	2.3333333333333335	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	3.5	8.0	8.5	2.4285714285714284	9	1.0	2	100.0	0	0	0	0	0	0	0	0	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	0	16.666666666666668	4.166666666666667	0	0	4.166666666666667	0	0	4.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	12.5	0	0	8.333333333333334	0	8.333333333333334	0	0	4.166666666666667	8.333333333333334	0	4.166666666666667	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
txt_files/test#578646717505122305_0.conllu	2	19	9.5	6.611111111111111	10.526315789473685	10.526315789473685	0	0	0	15.789473684210526	0	21.05263157894737	0	0	21.05263157894737	5.2631578947368425	0	0	15.789473684210526	0	0.7222222222222222	50.0	0	0	50.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	50.0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	50.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	2.0	6.333333333333333	4.5	2.7058823529411766	9	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	10.526315789473685	0	0	0	5.2631578947368425	0	0	5.2631578947368425	5.2631578947368425	0	0	10.526315789473685	0	5.2631578947368425	0	0	0	0	0	0	0	0	10.526315789473685	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	10.526315789473685	5.2631578947368425	0	0	0	10.526315789473685	0	5.2631578947368425	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
